Student_ID,Date,In_Time,Out_Time
1190,2024-06-04,09:12:00,10:26:00
1190,2024-05-13,10:35:00,11:05:00
1190,2024-04-18,09:23:00,12:15:00
1190,2024-04-29,10:22:00,12:59:00
1190,2024-09-08,11:53:00,12:51:00
1190,2024-03-09,09:08:00,09:48:00
1190,2024-04-21,11:11:00,13:15:00
1190,2024-07-15,11:33:00,13:36:00
1190,2024-03-15,11:51:00,13:07:00
1190,2024-07-23,10:45:00,12:22:00
1190,2024-10-26,09:55:00,12:42:00
1190,2024-06-22,11:59:00,14:00:00
1190,2024-09-16,11:33:00,12:54:00
1190,2024-08-07,11:33:00,13:26:00
1190,2024-07-24,10:32:00,12:22:00
1190,2024-10-24,09:23:00,09:53:00
1190,2024-05-28,11:08:00,13:46:00
1190,2024-11-18,09:12:00,10:26:00
1190,2024-08-21,10:03:00,11:09:00
1190,2024-04-17,09:25:00,11:59:00
1190,2024-10-08,11:48:00,13:18:00
1190,2024-04-28,10:59:00,12:07:00
1190,2024-03-30,11:07:00,12:58:00
1190,2024-06-16,11:36:00,13:04:00
1190,2024-06-06,11:56:00,14:56:00
1190,2024-03-12,09:52:00,12:15:00
1190,2024-06-21,09:08:00,09:44:00
1190,2024-02-21,09:51:00,11:41:00
1190,2024-02-21,11:23:00,13:15:00
1190,2024-12-05,10:58:00,12:34:00
1190,2024-09-09,11:25:00,11:55:00
1190,2024-02-06,09:30:00,12:13:00
1190,2024-06-17,10:08:00,10:50:00
1190,2024-10-09,09:32:00,11:36:00
1190,2024-02-16,11:52:00,13:01:00
1190,2024-01-07,10:30:00,12:17:00
1190,2024-02-24,09:59:00,12:59:00
1190,2024-04-16,11:04:00,12:27:00
1190,2024-02-22,10:36:00,13:24:00
1190,2024-11-17,11:18:00,13:04:00
1190,2024-05-26,11:59:00,13:34:00
1190,2024-01-05,10:13:00,12:23:00
1190,2024-06-17,10:23:00,11:40:00
1190,2024-11-24,09:52:00,12:25:00
1190,2024-07-20,11:11:00,11:48:00
1190,2024-10-12,11:43:00,13:14:00
1190,2024-06-20,09:39:00,12:12:00
1190,2024-12-06,09:47:00,11:23:00
1190,2024-02-18,11:47:00,14:14:00
1191,2024-10-02,10:00:00,12:02:00
1191,2024-05-28,09:16:00,12:10:00
1191,2024-12-12,11:58:00,13:55:00
1191,2024-01-07,10:59:00,13:41:00
1191,2024-07-28,09:58:00,11:31:00
1191,2024-09-12,10:40:00,13:13:00
1191,2024-03-19,10:10:00,12:47:00
1191,2024-09-07,10:30:00,12:49:00
1191,2024-08-03,10:34:00,12:26:00
1191,2024-12-02,11:10:00,12:37:00
1191,2024-12-11,10:08:00,11:16:00
1191,2024-07-09,10:37:00,12:51:00
1191,2024-03-29,09:28:00,12:06:00
1191,2024-08-22,10:09:00,12:01:00
1191,2024-05-11,09:00:00,09:59:00
1191,2024-04-08,09:52:00,10:55:00
1191,2024-07-01,11:04:00,13:26:00
1191,2024-10-08,09:13:00,11:30:00
1191,2024-06-25,10:17:00,10:57:00
1191,2024-01-18,11:02:00,13:11:00
1191,2024-04-05,10:58:00,13:36:00
1192,2024-09-01,11:12:00,14:09:00
1192,2024-01-12,09:24:00,10:48:00
1193,2024-12-25,10:09:00,13:04:00
1193,2024-12-30,11:04:00,12:07:00
1193,2024-04-14,09:26:00,11:16:00
1193,2024-07-06,10:06:00,11:52:00
1193,2024-04-28,09:41:00,12:01:00
1193,2024-05-08,11:27:00,12:03:00
1193,2024-05-07,10:47:00,13:45:00
1193,2024-03-11,10:56:00,13:21:00
1193,2024-04-09,09:13:00,10:35:00
1193,2024-04-23,11:46:00,14:02:00
1193,2024-05-07,09:10:00,11:19:00
1193,2024-10-30,11:17:00,13:29:00
1193,2024-07-14,11:52:00,12:43:00
1193,2024-07-16,10:57:00,12:30:00
1193,2024-10-29,10:21:00,11:58:00
1193,2024-01-01,11:12:00,12:56:00
1193,2024-11-05,10:07:00,13:03:00
1193,2024-12-08,10:46:00,12:08:00
1193,2024-10-03,09:26:00,11:13:00
1193,2024-02-25,11:18:00,12:26:00
1193,2024-03-11,09:34:00,10:20:00
1193,2024-06-16,10:56:00,12:48:00
1193,2024-08-07,11:34:00,12:52:00
1193,2024-01-17,11:14:00,13:42:00
1193,2024-10-01,09:34:00,11:52:00
1193,2024-01-05,10:50:00,13:48:00
1193,2024-10-29,10:18:00,12:26:00
1193,2024-01-26,09:56:00,11:54:00
1193,2024-09-20,09:08:00,09:45:00
1194,2024-08-25,09:56:00,12:34:00
1194,2024-10-10,09:31:00,12:17:00
1194,2024-10-16,09:57:00,12:11:00
1194,2024-07-08,09:51:00,10:22:00
1194,2024-09-13,10:24:00,11:19:00
1194,2024-09-05,09:34:00,12:06:00
1194,2024-07-02,10:02:00,12:35:00
1194,2024-07-02,10:29:00,11:11:00
1194,2024-04-16,11:52:00,14:52:00
1194,2024-03-01,10:52:00,13:42:00
1194,2024-09-20,11:37:00,14:30:00
1194,2024-03-21,11:53:00,14:44:00
1194,2024-01-10,11:21:00,12:20:00
1194,2024-11-09,10:52:00,13:37:00
1194,2024-07-18,10:22:00,11:39:00
1194,2024-05-30,09:38:00,12:07:00
1194,2024-09-06,09:36:00,10:30:00
1194,2024-09-09,11:30:00,13:58:00
1194,2024-07-02,10:30:00,11:20:00
1194,2024-08-04,09:20:00,12:12:00
1194,2024-04-12,09:45:00,11:03:00
1194,2024-05-11,11:42:00,12:57:00
1194,2024-03-10,11:19:00,13:55:00
1194,2024-12-10,12:00:00,14:19:00
1194,2024-12-04,09:52:00,12:40:00
1195,2024-04-27,11:28:00,12:10:00
1195,2024-12-14,11:16:00,13:36:00
1195,2024-08-21,11:58:00,14:27:00
1195,2024-09-06,09:13:00,10:07:00
1195,2024-03-02,09:24:00,11:10:00
1195,2024-10-10,10:08:00,11:30:00
1195,2024-08-17,10:07:00,11:24:00
1195,2024-12-15,09:03:00,11:36:00
1195,2024-06-23,09:06:00,09:50:00
1195,2024-10-24,09:34:00,10:55:00
1195,2024-05-23,11:47:00,14:24:00
1195,2024-07-31,10:28:00,12:08:00
1195,2024-12-28,10:05:00,11:28:00
1195,2024-03-24,09:36:00,12:30:00
1195,2024-05-04,09:41:00,10:58:00
1195,2024-09-02,09:46:00,12:22:00
1195,2024-06-27,09:52:00,10:55:00
1195,2024-01-31,10:48:00,13:12:00
1195,2024-06-03,11:38:00,14:20:00
1195,2024-05-20,11:34:00,13:30:00
1195,2024-05-25,10:36:00,12:16:00
1195,2024-07-22,11:41:00,14:15:00
1195,2024-06-24,10:49:00,13:13:00
1195,2024-07-29,11:00:00,13:47:00
1195,2024-10-22,11:51:00,14:43:00
1195,2024-09-22,09:27:00,10:39:00
1195,2024-06-14,09:34:00,11:17:00
1195,2024-11-04,09:24:00,10:17:00
1195,2024-01-29,10:52:00,13:51:00
1195,2024-09-26,09:51:00,12:32:00
1195,2024-07-10,09:58:00,11:30:00
1195,2024-08-04,11:40:00,12:35:00
1195,2024-08-12,10:08:00,12:59:00
1195,2024-05-11,09:39:00,11:36:00
1195,2024-08-28,10:13:00,12:04:00
1195,2024-02-09,09:39:00,10:55:00
1195,2024-11-19,11:40:00,13:41:00
1195,2024-03-15,09:16:00,12:09:00
1195,2024-07-23,11:10:00,12:15:00
1195,2024-05-07,10:18:00,11:59:00
1195,2024-06-03,11:25:00,13:44:00
1195,2024-11-28,11:31:00,13:22:00
1196,2024-02-07,09:45:00,12:16:00
1196,2024-11-21,09:58:00,10:29:00
1196,2024-08-21,10:44:00,12:41:00
1196,2024-07-14,09:17:00,11:17:00
1196,2024-04-19,09:15:00,10:45:00
1196,2024-08-16,11:39:00,12:56:00
1196,2024-11-19,11:03:00,12:17:00
1196,2024-04-03,10:29:00,13:08:00
1196,2024-03-30,10:01:00,12:52:00
1196,2024-01-01,11:55:00,14:14:00
1196,2024-05-19,11:32:00,12:20:00
1196,2024-06-27,11:29:00,12:31:00
1196,2024-12-30,11:39:00,12:40:00
1197,2024-07-12,11:05:00,12:12:00
1197,2024-11-26,09:41:00,11:52:00
1197,2024-08-08,11:58:00,12:56:00
1197,2024-07-04,09:41:00,11:46:00
1197,2024-06-01,10:02:00,11:00:00
1197,2024-10-21,11:15:00,12:09:00
1197,2024-02-09,10:34:00,12:36:00
1197,2024-08-27,11:08:00,12:45:00
1197,2024-11-07,09:32:00,11:17:00
1197,2024-09-21,10:59:00,12:11:00
1198,2024-05-30,09:57:00,12:51:00
1198,2024-07-26,11:23:00,12:21:00
1198,2024-02-16,09:21:00,11:12:00
1198,2024-12-29,11:37:00,14:32:00
1198,2024-12-05,11:32:00,13:19:00
1198,2024-09-15,09:13:00,10:35:00
1198,2024-08-05,11:43:00,14:35:00
1198,2024-04-12,10:08:00,11:00:00
1198,2024-03-05,11:37:00,13:06:00
1198,2024-06-13,10:44:00,12:41:00
1198,2024-07-19,09:55:00,11:49:00
1198,2024-12-22,10:57:00,12:19:00
1198,2024-11-04,10:21:00,12:36:00
1198,2024-02-05,10:55:00,12:43:00
1198,2024-08-08,10:54:00,12:09:00
1198,2024-02-03,10:48:00,13:17:00
1198,2024-12-23,11:26:00,13:10:00
1198,2024-10-31,10:23:00,11:21:00
1198,2024-06-08,10:03:00,11:05:00
1198,2024-03-12,09:07:00,11:13:00
1198,2024-05-10,09:19:00,12:14:00
1198,2024-11-19,11:39:00,12:21:00
1198,2024-10-27,10:02:00,12:25:00
1198,2024-09-13,09:20:00,10:12:00
1198,2024-11-08,11:18:00,13:18:00
1198,2024-02-28,09:20:00,09:55:00
1198,2024-09-19,09:16:00,10:23:00
1198,2024-03-18,09:22:00,10:41:00
1198,2024-10-02,11:06:00,11:38:00
1198,2024-02-21,10:41:00,13:00:00
1198,2024-08-11,09:16:00,10:55:00
1198,2024-08-29,09:05:00,10:56:00
1198,2024-05-18,09:25:00,11:57:00
1199,2024-05-27,11:55:00,13:50:00
1199,2024-10-30,11:12:00,14:07:00
1199,2024-07-19,11:40:00,13:36:00
1199,2024-08-21,09:25:00,10:10:00
1199,2024-12-28,10:06:00,11:10:00
1199,2024-12-20,09:39:00,10:51:00
1199,2024-08-01,09:31:00,10:26:00
1199,2024-03-19,11:49:00,12:48:00
1199,2024-09-17,10:07:00,10:56:00
1199,2024-10-20,09:05:00,10:31:00
1199,2024-12-26,11:25:00,14:18:00
1199,2024-03-31,10:49:00,13:33:00
1199,2024-07-17,09:57:00,11:45:00
1199,2024-10-30,09:36:00,10:50:00
1199,2024-12-23,09:19:00,12:02:00
1199,2024-02-20,09:57:00,10:34:00
1199,2024-05-07,09:22:00,11:32:00
1199,2024-03-06,09:22:00,10:45:00
1199,2024-06-25,11:34:00,12:10:00
1199,2024-05-16,09:45:00,11:53:00
1199,2024-11-29,10:52:00,13:21:00
1199,2024-06-25,09:00:00,09:48:00
1199,2024-06-25,10:47:00,11:28:00
1199,2024-05-12,09:47:00,12:16:00
1199,2024-09-28,10:21:00,12:28:00
1199,2024-03-05,10:56:00,13:47:00
1199,2024-09-04,11:55:00,14:37:00
1199,2024-04-24,10:05:00,12:21:00
1199,2024-05-08,10:21:00,10:55:00
1199,2024-06-07,10:03:00,11:55:00
1199,2024-02-21,12:00:00,13:43:00
1199,2024-09-13,10:48:00,11:36:00
1199,2024-06-11,10:52:00,12:38:00
1199,2024-06-27,10:39:00,11:30:00
1199,2024-08-20,11:07:00,11:58:00
1199,2024-09-19,10:47:00,12:53:00
1199,2024-08-31,09:31:00,11:02:00
1199,2024-02-02,10:35:00,12:51:00
1199,2024-02-02,09:34:00,10:21:00
1199,2024-11-21,11:31:00,13:16:00
1199,2024-09-28,09:35:00,11:26:00
1199,2024-10-03,10:35:00,12:50:00
1199,2024-01-25,11:41:00,13:37:00
1199,2024-07-05,09:58:00,12:32:00
1199,2024-01-20,10:33:00,13:05:00
1199,2024-08-12,10:46:00,13:07:00
1199,2024-01-01,10:20:00,10:53:00
1199,2024-05-03,10:22:00,12:12:00
1199,2024-02-04,11:08:00,12:42:00
1199,2024-06-25,11:41:00,13:20:00
1199,2024-10-26,09:55:00,11:51:00
1199,2024-04-30,09:56:00,11:52:00
1199,2024-11-22,11:17:00,12:15:00
1199,2024-04-18,09:00:00,11:46:00
1199,2024-01-31,10:10:00,11:39:00
1199,2024-09-15,10:59:00,13:55:00
1199,2024-05-28,11:58:00,12:29:00
1199,2024-01-05,10:22:00,11:07:00
1199,2024-08-06,10:38:00,12:50:00
1199,2024-10-16,10:34:00,12:35:00
1199,2024-09-07,09:11:00,11:50:00
1200,2024-06-10,11:58:00,13:50:00
1200,2024-12-22,10:50:00,12:38:00
1200,2024-05-12,10:41:00,12:57:00
1200,2024-02-12,10:35:00,12:37:00
1200,2024-11-13,09:27:00,09:57:00
1200,2024-10-08,11:36:00,14:01:00
1200,2024-04-18,09:28:00,12:12:00
1200,2024-04-29,09:30:00,10:19:00
1200,2024-05-30,09:46:00,12:14:00
1200,2024-03-21,09:27:00,10:53:00
1200,2024-11-12,09:52:00,12:19:00
1200,2024-09-27,10:19:00,11:39:00
1200,2024-12-11,09:03:00,11:29:00
1200,2024-05-31,11:23:00,13:02:00
1200,2024-10-11,11:16:00,12:37:00
1200,2024-11-06,10:24:00,13:23:00
1200,2024-05-15,09:38:00,11:11:00
1200,2024-04-23,10:42:00,13:33:00
1200,2024-09-10,11:09:00,12:23:00
1200,2024-10-22,11:21:00,13:54:00
1200,2024-11-11,09:20:00,10:11:00
1200,2024-05-20,09:11:00,10:23:00
1200,2024-01-18,09:22:00,10:11:00
1200,2024-11-30,10:02:00,12:14:00
1200,2024-01-09,11:27:00,13:39:00
1200,2024-03-21,11:16:00,13:40:00
1200,2024-12-24,10:09:00,11:44:00
1200,2024-08-28,10:15:00,13:01:00
1200,2024-09-08,09:12:00,10:22:00
1200,2024-06-09,11:09:00,12:44:00
1200,2024-07-06,10:56:00,13:21:00
1200,2024-12-25,09:46:00,11:02:00
1200,2024-07-12,11:10:00,13:21:00
1200,2024-11-25,11:13:00,12:25:00
1200,2024-09-09,10:46:00,12:19:00
1200,2024-05-26,11:55:00,13:32:00
1200,2024-11-01,11:43:00,12:13:00
1200,2024-08-21,09:41:00,12:20:00
1200,2024-06-29,10:50:00,11:27:00
1200,2024-10-26,09:44:00,11:28:00
1200,2024-12-30,09:46:00,11:28:00
1200,2024-12-09,09:30:00,10:18:00
1200,2024-12-02,09:52:00,11:31:00
1200,2024-09-01,09:45:00,10:20:00
1200,2024-09-24,10:48:00,13:13:00
1200,2024-06-06,10:13:00,12:53:00
1200,2024-08-13,11:43:00,14:31:00
1200,2024-07-28,09:13:00,10:01:00
1200,2024-01-28,09:24:00,10:52:00
1201,2024-08-10,09:11:00,09:55:00
1201,2024-01-19,10:02:00,11:27:00
1201,2024-12-06,10:23:00,10:57:00
1201,2024-03-24,11:08:00,12:07:00
1201,2024-01-06,10:43:00,11:20:00
1201,2024-03-30,11:49:00,13:56:00
1201,2024-06-29,10:54:00,13:30:00
1201,2024-01-14,10:05:00,10:48:00
1201,2024-06-20,09:26:00,10:47:00
1201,2024-10-16,10:10:00,11:39:00
1201,2024-06-23,10:40:00,11:24:00
1201,2024-06-13,10:33:00,12:04:00
1201,2024-01-12,10:26:00,11:47:00
1201,2024-07-30,10:32:00,11:43:00
1201,2024-03-18,10:18:00,10:50:00
1201,2024-02-24,10:17:00,12:55:00
1201,2024-09-07,09:51:00,11:58:00
1201,2024-09-26,09:30:00,10:24:00
1201,2024-08-24,11:46:00,14:40:00
1201,2024-07-06,11:53:00,13:49:00
1201,2024-01-18,10:38:00,13:29:00
1201,2024-08-11,11:52:00,13:25:00
1201,2024-07-09,11:21:00,12:54:00
1201,2024-03-24,11:03:00,12:19:00
1201,2024-06-10,09:27:00,12:12:00
1201,2024-12-10,11:57:00,14:05:00
1201,2024-08-16,10:12:00,12:56:00
1201,2024-01-30,09:44:00,11:17:00
1201,2024-07-28,11:15:00,12:16:00
1201,2024-06-13,10:08:00,12:52:00
1201,2024-06-14,11:38:00,14:07:00
1201,2024-02-08,10:59:00,12:03:00
1201,2024-09-22,10:10:00,12:29:00
1201,2024-10-14,09:31:00,10:53:00
1201,2024-05-08,11:11:00,12:13:00
1201,2024-04-23,11:54:00,14:01:00
1201,2024-10-01,09:08:00,11:19:00
1201,2024-04-12,10:41:00,11:23:00
1201,2024-07-19,11:07:00,11:53:00
1201,2024-02-28,09:52:00,12:52:00
1201,2024-04-27,10:33:00,12:29:00
1201,2024-02-29,09:27:00,10:29:00
1201,2024-06-28,09:06:00,10:08:00
1201,2024-12-22,10:12:00,12:06:00
1201,2024-03-18,11:58:00,14:30:00
1201,2024-06-08,09:43:00,12:16:00
1201,2024-11-19,11:27:00,13:34:00
1201,2024-02-14,09:22:00,12:09:00
1201,2024-12-08,10:56:00,11:55:00
1201,2024-04-21,09:09:00,11:09:00
1201,2024-02-06,09:13:00,10:19:00
1201,2024-07-12,09:34:00,12:07:00
1201,2024-09-09,09:35:00,10:17:00
1201,2024-03-28,10:44:00,13:40:00
1201,2024-03-08,12:00:00,12:57:00
1201,2024-12-19,11:22:00,14:09:00
1201,2024-07-01,09:00:00,10:42:00
1201,2024-10-08,10:34:00,12:35:00
1201,2024-05-14,09:00:00,11:11:00
1201,2024-06-14,10:02:00,12:06:00
1201,2024-10-19,11:02:00,12:06:00
1201,2024-05-06,11:09:00,11:58:00
1201,2024-12-21,11:06:00,12:51:00
1201,2024-01-22,09:31:00,10:09:00
1202,2024-04-23,10:15:00,13:10:00
1202,2024-02-29,12:00:00,13:59:00
1202,2024-12-19,10:49:00,13:14:00
1202,2024-07-21,11:22:00,13:53:00
1202,2024-03-26,09:14:00,10:01:00
1203,2024-05-27,11:12:00,13:47:00
1203,2024-01-04,09:14:00,11:01:00
1203,2024-09-05,11:39:00,14:08:00
1203,2024-02-13,09:10:00,11:04:00
1203,2024-02-03,10:42:00,13:33:00
1203,2024-09-23,11:59:00,14:34:00
1203,2024-06-20,10:14:00,11:51:00
1203,2024-05-06,11:27:00,12:15:00
1203,2024-10-04,09:59:00,11:32:00
1203,2024-03-07,11:04:00,13:39:00
1203,2024-10-06,11:43:00,13:52:00
1203,2024-10-31,11:09:00,11:56:00
1203,2024-08-10,09:01:00,10:45:00
1203,2024-05-23,09:44:00,10:21:00
1203,2024-04-15,11:51:00,13:53:00
1203,2024-06-02,11:26:00,12:02:00
1204,2024-01-21,09:08:00,11:20:00
1204,2024-02-01,09:24:00,10:12:00
1204,2024-08-18,10:21:00,11:42:00
1204,2024-01-06,10:33:00,12:26:00
1204,2024-09-01,09:55:00,10:35:00
1204,2024-06-12,10:19:00,12:20:00
1204,2024-02-17,10:44:00,11:36:00
1204,2024-02-15,09:02:00,09:41:00
1204,2024-03-01,10:06:00,11:55:00
1204,2024-03-11,10:12:00,11:09:00
1204,2024-05-29,11:19:00,12:29:00
1204,2024-04-12,10:47:00,13:18:00
1204,2024-08-14,09:50:00,11:35:00
1204,2024-12-10,10:20:00,11:35:00
1204,2024-06-19,09:12:00,11:29:00
1204,2024-08-20,10:26:00,13:20:00
1204,2024-10-12,11:23:00,13:53:00
1204,2024-12-12,10:53:00,12:05:00
1204,2024-07-03,11:12:00,13:37:00
1204,2024-01-24,10:02:00,11:01:00
1204,2024-05-17,09:41:00,10:42:00
1204,2024-08-08,10:43:00,11:50:00
1204,2024-07-19,11:26:00,13:49:00
1204,2024-05-09,11:04:00,13:54:00
1204,2024-12-24,09:50:00,10:47:00
1204,2024-10-24,10:51:00,12:56:00
1204,2024-06-12,11:26:00,12:21:00
1204,2024-04-19,11:36:00,13:43:00
1204,2024-06-15,10:34:00,12:15:00
1204,2024-10-11,09:31:00,11:20:00
1204,2024-10-24,11:43:00,12:57:00
1204,2024-09-19,10:42:00,13:19:00
1204,2024-05-31,11:35:00,14:34:00
1204,2024-07-06,10:10:00,11:37:00
1204,2024-06-17,09:05:00,10:50:00
1204,2024-05-21,11:17:00,14:02:00
1204,2024-03-03,10:27:00,11:23:00
1204,2024-12-26,11:27:00,14:21:00
1204,2024-10-09,10:06:00,11:31:00
1205,2024-12-30,09:14:00,10:00:00
1205,2024-10-11,10:35:00,12:27:00
1205,2024-05-22,11:34:00,12:30:00
1205,2024-04-22,10:33:00,12:45:00
1205,2024-05-08,11:40:00,13:23:00
1205,2024-03-09,11:40:00,12:32:00
1205,2024-10-05,09:14:00,10:25:00
1205,2024-04-21,09:34:00,10:49:00
1205,2024-08-07,10:20:00,11:01:00
1205,2024-04-11,10:33:00,12:56:00
1205,2024-01-31,10:12:00,11:10:00
1205,2024-06-21,09:14:00,10:06:00
1205,2024-06-30,11:08:00,12:57:00
1205,2024-09-13,11:05:00,12:13:00
1205,2024-06-18,09:28:00,11:22:00
1205,2024-08-04,10:06:00,13:06:00
1205,2024-02-15,09:07:00,10:38:00
1205,2024-09-04,11:06:00,11:59:00
1205,2024-09-19,09:45:00,11:37:00
1205,2024-02-03,09:23:00,10:46:00
1205,2024-09-06,10:55:00,11:53:00
1205,2024-01-30,10:44:00,12:59:00
1205,2024-08-24,10:08:00,10:42:00
1205,2024-04-17,09:19:00,10:04:00
1205,2024-05-08,10:01:00,10:57:00
1205,2024-09-15,10:41:00,12:15:00
1205,2024-07-04,11:34:00,12:54:00
1205,2024-12-27,09:28:00,11:23:00
1205,2024-06-18,10:10:00,12:03:00
1205,2024-10-21,09:34:00,10:46:00
1205,2024-05-20,11:36:00,12:26:00
1205,2024-09-29,09:18:00,10:28:00
1205,2024-09-15,11:56:00,14:02:00
1206,2024-10-19,09:04:00,09:36:00
1206,2024-09-21,10:02:00,11:12:00
1206,2024-02-02,11:56:00,14:12:00
1206,2024-02-11,10:10:00,11:20:00
1207,2024-03-06,09:19:00,11:47:00
1207,2024-06-13,11:40:00,13:38:00
1207,2024-10-27,11:41:00,13:00:00
1207,2024-09-30,10:02:00,12:18:00
1207,2024-06-12,10:45:00,12:14:00
1207,2024-07-26,11:10:00,13:29:00
1207,2024-04-30,09:50:00,10:53:00
1207,2024-02-17,10:10:00,13:06:00
1207,2024-10-02,11:19:00,13:58:00
1207,2024-05-09,10:31:00,12:07:00
1207,2024-05-10,09:42:00,10:34:00
1207,2024-10-01,10:20:00,12:59:00
1207,2024-05-15,10:42:00,12:14:00
1207,2024-01-19,09:13:00,11:01:00
1207,2024-06-05,09:50:00,12:10:00
1207,2024-03-09,10:00:00,12:06:00
1207,2024-01-28,10:57:00,12:52:00
1207,2024-09-20,11:18:00,14:02:00
1207,2024-09-06,09:18:00,11:16:00
1207,2024-12-08,11:06:00,13:07:00
1207,2024-03-02,09:42:00,11:20:00
1207,2024-07-08,09:17:00,11:57:00
1207,2024-01-14,09:46:00,12:05:00
1207,2024-08-11,11:20:00,13:07:00
1207,2024-05-27,10:52:00,13:51:00
1207,2024-07-31,11:12:00,12:42:00
1207,2024-12-10,09:00:00,11:40:00
1207,2024-07-17,11:13:00,11:47:00
1207,2024-05-25,11:34:00,12:45:00
1207,2024-05-06,11:23:00,14:20:00
1207,2024-02-16,09:08:00,11:01:00
1207,2024-08-31,10:47:00,12:55:00
1207,2024-04-29,09:19:00,12:10:00
1207,2024-09-09,10:14:00,11:11:00
1207,2024-04-10,09:50:00,12:10:00
1207,2024-07-01,09:08:00,10:57:00
1208,2024-07-20,10:54:00,13:15:00
1208,2024-03-02,09:39:00,10:42:00
1208,2024-04-05,11:03:00,13:53:00
1208,2024-01-06,09:33:00,11:38:00
1208,2024-07-29,09:36:00,11:39:00
1208,2024-04-29,10:22:00,12:26:00
1208,2024-08-24,09:50:00,12:00:00
1208,2024-07-08,09:02:00,11:53:00
1208,2024-06-06,09:40:00,10:55:00
1208,2024-07-16,11:22:00,12:24:00
1208,2024-07-17,10:34:00,11:42:00
1208,2024-09-05,10:31:00,12:08:00
1208,2024-01-06,11:54:00,12:44:00
1208,2024-09-25,09:58:00,12:47:00
1208,2024-12-23,10:15:00,11:42:00
1208,2024-04-06,10:05:00,11:11:00
1208,2024-12-14,11:13:00,13:00:00
1208,2024-12-13,09:38:00,10:37:00
1208,2024-06-19,10:24:00,12:10:00
1208,2024-06-06,10:54:00,13:42:00
1208,2024-08-18,10:52:00,13:00:00
1208,2024-03-17,09:49:00,11:52:00
1208,2024-03-19,11:16:00,14:09:00
1208,2024-11-17,09:42:00,10:20:00
1208,2024-09-26,09:12:00,11:14:00
1208,2024-11-28,10:02:00,11:34:00
1208,2024-05-11,09:11:00,09:44:00
1208,2024-10-16,11:10:00,13:44:00
1208,2024-11-16,09:51:00,10:31:00
1208,2024-04-04,09:01:00,09:50:00
1208,2024-06-23,11:38:00,12:49:00
1208,2024-04-08,09:55:00,12:04:00
1208,2024-02-04,09:10:00,10:05:00
1208,2024-01-30,11:38:00,12:15:00
1208,2024-07-22,11:03:00,13:50:00
1208,2024-04-20,11:56:00,13:08:00
1208,2024-10-12,11:30:00,12:45:00
1208,2024-03-25,10:56:00,13:09:00
1208,2024-03-28,10:37:00,12:18:00
1208,2024-05-16,09:19:00,11:21:00
1208,2024-08-06,10:08:00,10:38:00
1208,2024-04-01,10:13:00,12:02:00
1208,2024-09-02,11:30:00,13:11:00
1208,2024-02-10,09:57:00,12:13:00
1208,2024-06-11,11:43:00,14:42:00
1208,2024-05-15,09:56:00,12:35:00
1208,2024-09-03,10:42:00,11:15:00
1208,2024-04-25,11:04:00,13:00:00
1208,2024-09-06,11:35:00,12:08:00
1208,2024-03-09,09:44:00,11:49:00
1208,2024-03-09,11:06:00,13:57:00
1208,2024-03-28,10:47:00,11:39:00
1208,2024-06-14,09:11:00,11:47:00
1208,2024-02-20,10:14:00,12:13:00
1208,2024-01-03,09:35:00,10:41:00
1208,2024-01-05,09:42:00,11:23:00
1208,2024-06-16,11:50:00,13:20:00
1209,2024-12-26,10:15:00,12:24:00
1209,2024-06-12,11:07:00,13:36:00
1209,2024-11-16,10:57:00,12:15:00
1209,2024-10-26,10:37:00,11:37:00
1209,2024-10-20,09:12:00,10:27:00
1209,2024-10-11,11:30:00,12:49:00
1209,2024-02-27,09:26:00,11:02:00
1209,2024-02-24,11:11:00,13:24:00
1209,2024-08-24,09:43:00,10:14:00
1209,2024-10-03,09:29:00,10:17:00
1209,2024-11-28,11:29:00,14:21:00
1209,2024-04-05,09:15:00,12:14:00
1209,2024-07-22,09:34:00,12:03:00
1209,2024-09-29,10:15:00,11:37:00
1209,2024-07-11,11:29:00,14:09:00
1210,2024-09-13,11:50:00,13:29:00
1210,2024-06-26,11:44:00,12:25:00
1210,2024-11-09,11:59:00,13:42:00
1210,2024-06-07,11:50:00,12:46:00
1210,2024-02-22,10:18:00,11:47:00
1210,2024-04-16,10:03:00,11:55:00
1211,2024-08-03,09:18:00,10:00:00
1211,2024-09-07,10:48:00,12:08:00
1211,2024-05-09,11:20:00,13:21:00
1211,2024-07-19,11:50:00,13:31:00
1211,2024-10-29,11:01:00,12:51:00
1211,2024-01-19,10:32:00,11:29:00
1211,2024-07-11,09:46:00,10:36:00
1211,2024-09-22,11:21:00,12:35:00
1211,2024-02-14,11:30:00,14:29:00
1211,2024-08-29,10:25:00,13:23:00
1211,2024-07-04,11:40:00,13:15:00
1211,2024-03-18,11:17:00,12:43:00
1211,2024-12-10,09:29:00,10:54:00
1211,2024-02-04,10:02:00,11:01:00
1211,2024-06-11,11:10:00,13:56:00
1211,2024-06-03,11:44:00,14:34:00
1211,2024-06-17,11:36:00,12:17:00
1211,2024-06-23,09:24:00,09:59:00
1211,2024-11-04,10:25:00,12:29:00
1211,2024-01-21,11:32:00,12:13:00
1211,2024-08-01,09:41:00,12:40:00
1211,2024-07-30,09:56:00,10:49:00
1211,2024-10-29,09:06:00,12:06:00
1211,2024-02-17,11:01:00,12:35:00
1211,2024-04-15,09:15:00,11:34:00
1211,2024-06-10,10:28:00,12:28:00
